2019-01-01 12:35:50,"b""#Demonetisation according to Modiji wasn't a jhatka. \nOrganised loot &amp; legalised plunder as said by Dr Manmohan Sin\xe2\x80\xa6 https://t.co/1TtYeSbXNM"""
2019-01-01 12:34:51,"b'FB LIVE | #PMModi sits down for an interview with ANI\xe2\x80\x99s editor Smita Prakash and talks about #RamMandir,\xe2\x80\xa6 https://t.co/ZKJbWeh3ka'"
2019-01-01 12:31:10,"b""#PMModi talks about #RamMandir, #Demonetisation, #UrijitPatel's resignation and more. Tap to read live updates\xe2\x80\xa6 https://t.co/gVBDlo700D"""
2019-01-01 12:28:35,b'#PMModi on #Demonetisation.\nFull story: https://t.co/6L7LYEsTVS https://t.co/g9KTKfq5Z6'
2019-01-01 12:28:26,"b""PM @narendramodi in an interview to ANI speaks about #demonetisation, says it wasn't a 'jhatka' https://t.co/L8ggf0OJcT"""
2019-01-01 12:26:16,b'OK\n\nBut what has stopped PM @narendramodi to release a white paper on the achievements of #Demonetisation even afte\xe2\x80\xa6 https://t.co/usWA6iWR2G'
2019-01-01 12:20:46,b'Sacking of Raghuram Rajan was a warning? \n\n#Demonetisation \n#ModiLies https://t.co/5W7sSO5w5q'
2019-01-01 12:18:45,"b'@_ugra_ I think he was answering a question on it. But your point stays. For far too long, @BJP4India allowed Pappu\xe2\x80\xa6 https://t.co/GxxNAo1O8E'"
2019-01-01 12:18:10,b'@arjunrawat981 @aajtak @IndiaToday He should b hanged at the earliest in nearest Lamppost as desired by him after #Demonetisation'
2019-01-01 12:16:30,"b'@arjunrawat981 @aajtak @IndiaToday He is ""Khooni"" also who killed more than 110 innocent people during his  #Demonetisation Scam'"
2019-01-01 12:15:52,b'@ANI The Sanghis have nearly destroyed our Institutions .\n\nThe entire #Demonetisation decision-making process was a\xe2\x80\xa6 https://t.co/HgNlXbd39u'
2019-01-01 12:14:31,b'A cogent presentation and study of the various initiatives &amp; schemes taken by #ModiGovt towards tackling black mone\xe2\x80\xa6 https://t.co/nF5LwCf6sO'
2019-01-01 12:12:40,b'@narendramodi @ANI PM @narendramodi defends #Demonetisation in an interview with @ANI. https://t.co/gRXQ6jeuVk'
2019-01-01 12:10:15,"b'""This wasn\xe2\x80\x99t a \'jhatka\'"": PM Narendra Modi on #demonetisation to news agency ANI  \n\nRead more here:\xe2\x80\xa6 https://t.co/y8gmViYNnT'"
2019-01-01 12:09:24,b'@ANI The Sanghis have nearly destroyed our Institutions .\n\nThe entire #Demonetisation decision-making process was a\xe2\x80\xa6 https://t.co/c9TchKYcUB'
2019-01-01 12:09:06,b'#Modi2019Interview looks like this joker Murthy from Khangress has lost money in #Demonetisation #RERA real estate\xe2\x80\xa6 https://t.co/PaGdQRPzzw'
2019-01-01 12:05:23,b'Never give these B*tards another chance...Never forget the victims of #Demonetisation #demonetisationdisaster  #ModionABP'
2019-01-01 12:01:17,b'I think few things are to be forgotten. For Modi Sarkar one such thing was #demonetisation. https://t.co/tdO4sgdMX0'
2019-01-01 11:39:08,b'@TVMohandasPai Some credit for this goes to #Demonetisation. Today a chaiwala and a paanwala accepts digital payment. @arunjaitley'
2019-01-01 11:25:29,"b'In connection with recent seizure of demonetised currency with face value of Rs.1 cr, main accused Dhandapani of\xe2\x80\xa6 https://t.co/YXbkxAfdqe'"
2019-01-01 10:49:35,b'Only those with unclean conscience will dread it...\nIf you are earning your living from legitimate sources and payi\xe2\x80\xa6 https://t.co/EY0Z7PX5ZU'
2019-01-01 09:34:24,b'@KapilSibalteam Does it tell the success story of #Demonetisation @aparanjape ?\n\n@Tharoorian_INC @JayasreeVijayan\xe2\x80\xa6 https://t.co/ABwCVKcm5o'
2019-01-01 08:04:34,b'2018 Was Very Bad For #DigitalRights And #HumanRights In India. @NarendraModi Govt Imposed @_Orwellian #Aadhaar Upo\xe2\x80\xa6 https://t.co/LdkfzUlU7U'
2019-01-01 06:00:09,b'#Bihar #BJP MLC #Rajan Kumar Singh\xe2\x80\x99s \xe2\x80\x98#demonetisation deal\xe2\x80\x99 with #Maoists\n\nhttps://t.co/WSxWVRNdEq https://t.co/WSxWVRNdEq'
2019-01-01 05:51:26,b'Champions of Change Management... The lighter side of Change Management. There are some champions of Change Managem\xe2\x80\xa6 https://t.co/2AsRZfNHf1'
2019-01-01 05:46:41,b'#Demonetisation impact Job losses on the rise in India. #Layoffs rising in last two years says labour data. The une\xe2\x80\xa6 https://t.co/rDpdtY8Rt4'
2019-01-01 04:15:04,b'#Demonetisation helped country ? https://t.co/vTNxHpI9Bt'
2019-01-01 04:10:48,b'Close encounters with black money............\n#banking #economy #economics #blackmoney #Diwali #festival\xe2\x80\xa6 https://t.co/YNC0JT0L1J'
2019-01-01 03:42:27,b'@RoflGandhi_ @Iam_Prerna Half girlfriend  50 caror ki girlfriend  2 states pondicherry  vannukum and  up  cm  or th\xe2\x80\xa6 https://t.co/iBpyJHwDs4'
2019-01-01 03:39:34,b'Dear sir @narendramodi ji if we loose in 2019 it will be bcos of your own #Demonetisation n high tax complicated\xe2\x80\xa6 https://t.co/Uz2vpHXTPJ'
2019-01-01 03:33:26,b'#Demonetisation  #Sahrabuddin  #Justice_Loya All three are Fabricated stories/100% lies #AugustaWestland 100% Scam https://t.co/69iEl57I4y'
2019-01-01 02:30:09,"b""#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/NEVZRCrTaz https://t.co/cKnXGvoN9c"""
2019-01-01 01:46:54,"b""@TVMohandasPai @ShashiTharoor Is right, everyone dreads Modi Midnight's it except the thugs who benefited from the\xe2\x80\xa6 https://t.co/AGNAcF7y2o"""
2019-01-01 01:13:30,"b""@PrajwalMunde @kaushkrahul Tbh, there's no point in many things he does.. Like #Demonetisation"""
2018-12-31 19:30:10,b'@khushbootweet after #Demonetisation he has only money left to survive.... Happy New Year 2019'
2018-12-31 19:18:27,b'@amitmalviya What about #PetrolHike even crud oil is much cheaper than earlier.\n#SmartCities ? #Demonetisation a bi\xe2\x80\xa6 https://t.co/FWCdxhzYDF'
2018-12-31 18:23:14,b'https://t.co/rQQTNsjsMb @fayedsouza this is for Mr. Jindal that our economy has just out done China in the very las\xe2\x80\xa6 https://t.co/WPC1gcY8mF'
2018-12-31 18:17:32,b'@sanj3011 @rose_k01 @sareenpriya @BJP4India He did what congress in 70 years could not do. He converted the whole b\xe2\x80\xa6 https://t.co/mWPkUzCAog'
2018-12-31 18:08:28,b'#Demonetisation is a big scam : #KaremShivaji\n\nhttps://t.co/wOzzkQcoId'
2018-12-31 17:05:38,b'This never gets old! #Demonetisation https://t.co/lQbhiHGTqd'
2018-12-31 16:28:52,b'@AmitShah remember something Mr Chanakya \n#Demonetisation 745 \n#Sahrabuddin Verdict \n#Justice_Loya'
2018-12-31 16:22:04,"b'Sharing his rationale for saying that #Demonetisation was the biggest #banking scam in his new book, Yashwant Sinha\xe2\x80\xa6 https://t.co/2oAZ9jOSoZ'"
2018-12-31 15:51:04,"b'For those who abused @sardesairajdeep on Goa Tourism, time to Slap Yourself after reading this. All thanks to faile\xe2\x80\xa6 https://t.co/2vN2CRA3K6'"
2018-12-31 15:50:32,b'@SiluvaM1 #Demonetisation mathiri that ithum'
2018-12-31 15:49:34,"b""#Kerala : SDPI Newspaper 'Tejus' stops publication today. \n#Demonetisation \nIts subscribers will move to Marxist pa\xe2\x80\xa6 https://t.co/ccjxWFNm7W"""
2018-12-31 15:45:54,"b'Sharing his rationale for saying that #Demonetisation was the biggest #banking scam in his new book, Yashwant Sinha\xe2\x80\xa6 https://t.co/wqxHOEPRLf'"
2018-12-31 15:29:07,"b'Wow!! After Killing Many Indians By #Demonetisation, Centre Tells Parliament That It Has Not Studied Impact Of\xe2\x80\xa6 https://t.co/dr6ZkPBllA'"
2018-12-31 15:16:02,"b'@sonaliranade I think he was immortalized himself with #Demonetisation , long after we are all forgotten and turned\xe2\x80\xa6 https://t.co/F74EWrGzT8'"
2018-12-31 14:47:13,b'#2018 Roads choked with #new cars #easy loans for #cover up and they say #demonetisation #Eradicated # that money.  ...??'
2018-12-31 14:23:20,b'#Maoists say #BJP lawmaker usurped Rs5 crore given for exchange after #noteban: https://t.co/w6zYdEpWhO #Bihar #Demonetisation @ShareThis'
2018-12-31 14:17:33,b'@JayasreeVijayan @RahulGandhi @ShashiTharoor The Sanghis have nearly destroyed our Institutions .\n\nThe entire\xe2\x80\xa6 https://t.co/1AefVVrckJ'
2018-12-31 14:02:27,b'@sonaliranade 3)    @narendramodi   will play a long innings In Indian political system ...  Political  life does n\xe2\x80\xa6 https://t.co/q8Ysj9lkC3'
2018-12-31 14:00:08,b'@sonaliranade 2) But @narendramodi   chose to be a brave warrior &amp; fight corruption at every level... He may have t\xe2\x80\xa6 https://t.co/nJuT62vYiC'
2018-12-31 13:54:49,b'#Demonetisation is a big scam : #DEMONEKaremShivaji - https://t.co/mblVZ11wQw'
2018-12-31 13:54:41,"b""#Demonetisation\n\nInfo sought abt CAGs Report on #Demonetisation is Roving Enquiry, don't come undr #RTI :\nPIO PMO\xe2\x80\xa6 https://t.co/shKJoN9vt8"""
2018-12-31 13:51:41,b'@sonaliranade 1) @narendramodi   took a risky step of #Demonetization   to weed out black money  ... The step has b\xe2\x80\xa6 https://t.co/6bUQlsItaP'
2018-12-31 13:14:01,b'2018 Was Very Bad For #DigitalRights And #HumanRights In India. @NarendraModi Govt Imposed @_Orwellian #Aadhaar Upo\xe2\x80\xa6 https://t.co/v7bgdyycAT'
2018-12-31 13:04:40,"b'BJP has claimed that #Demonetisation has helped in ending Naxaism but his MLC has taken Rs 5 cr from Naxals. But, t\xe2\x80\xa6 https://t.co/Nfu1AQBXxD'"
2018-12-31 12:41:43,"b'Modi Govt. Admits It Has Not Assessed Impact of #Demonetisation , #GST on Workers\n\nhttps://t.co/Y9JRXpvpR5'"
2018-12-31 12:41:09,b'Close encounters with black money............\n#banking #economy #economics #blackmoney #Diwali #festival\xe2\x80\xa6 https://t.co/omYCX715TU'
2018-12-31 12:35:34,b'FM @arunjaitley said that #Demonetisation &amp; #GST has helped increase the tax base and has allocated more funds for\xe2\x80\xa6 https://t.co/XbmpCdUYPk'
2018-12-31 12:23:24,"b'No Assessment of #Demonetisation, #GST Impact on Workers: Centre Informs Parliament | Read full report\nhttps://t.co/GGwXo9znGS'"
2018-12-31 11:35:55,b'Interesting to see an alternative to #Demonetisation as #hongkong fights the scourge of #cash #NewYearsEve\xe2\x80\xa6 https://t.co/HXz2ZklIoc'
2018-12-31 11:10:10,"b'@realGuileSan @sonaliranade Very good point. When world economic on booming on all cylinders from late 2016, he too\xe2\x80\xa6 https://t.co/exBw6FbZQI'"
2018-12-31 10:56:04,b'. @arunjaitley since U &amp; Modi continue defending #Demonetisation Y not visit these villagers &amp; explain to them why\xe2\x80\xa6 https://t.co/ii27i1PRuS'
2018-12-31 10:49:38,b'He thinks the whole of India is GUJARAT! He can fool whole of India. Keeps on manipulating with datas and remember\xe2\x80\xa6 https://t.co/roKLJXnRVo'
2018-12-31 10:09:29,"b'In Response To a Question Asked by #AIMIM President Barrister Asaduddin #Owaisi In #Parliament, \n\nCentre Informs In\xe2\x80\xa6 https://t.co/pY78KMtYsL'"
2018-12-31 09:49:10,"b'@tamil_twtz Mr. @RangarajPandeyR we r always proud to be an Indian, not because of modi. \n\nAmerica removed our curr\xe2\x80\xa6 https://t.co/tHs9GZeVYu'"
2018-12-31 09:39:48,"b""#Aurangabad Attack: Maoist Pamphlets Say #BJP MLC Was Targeted For Dishonouring 'Money Deal' After #Demonetisation\xe2\x80\xa6 https://t.co/wJtApPs4gW"""
2018-12-31 09:12:22,"b""@LavanyaBallal You're absolutely correct, the only data Govt have is PM Narendra Modi's 84 foreign trips cost 2,000\xe2\x80\xa6 https://t.co/irG4LZjBab"""
2018-12-31 08:52:28,"b""@MGNTheTwin You're absolutely correct, the only data Govt have is PM Narendra Modi's 84 foreign trips cost 2,000 cr\xe2\x80\xa6 https://t.co/BMre8USiQa"""
2018-12-31 08:01:30,b'#SDPI News paper #Tejas stopped publishing today.\xf0\x9f\x98\x8a\nThere is no need for any further proof that currency ban was a h\xe2\x80\xa6 https://t.co/WcdNAH1Sy4'
2018-12-31 07:44:11,"b'Thread by @seriousfunnyguy: ""When Paid Media, Liberals &amp;amp; Commies are bought by opposition to defeat a successfu\xe2\x80\xa6 https://t.co/YkRJvCdTVL'"
2018-12-31 07:42:11,"b'@sarikananda01 Hola there is your unroll: Thread by @seriousfunnyguy: ""When Paid Media, Liberals &amp;amp; Commies are\xe2\x80\xa6 https://t.co/pzHzRlFhIK'"
2018-12-31 07:25:57,b'Why you should not talk about benefits of #Demonetisation inside an elevator? \n\nBecause it is wrong at every level...'
2018-12-31 06:51:23,b'With no end in sight for the disastrous impact of #Demonetisation @RahulGandhi and @INCIndiaLive must spell out wha\xe2\x80\xa6 https://t.co/06SqjkyKOV'
2018-12-31 06:35:34,b'@raghuynt @godavar #Aadhaar is no solution .\nIs #Demonetisation the alternative to #BlackMoney? \n#Aadhaar itself is\xe2\x80\xa6 https://t.co/M5puhxW9rV'
2018-12-31 06:17:40,b'@BapuplzComeBack @JeSuisCharlie9 @neetaraina1 @Golem001 @drsarangbani @DebashishHiTs @BillionIndian @prettypadmaja\xe2\x80\xa6 https://t.co/Nj2Y6qGLdp'
2018-12-31 06:01:03,"b""#globalgoals History's 1st book of its kind:Was time chosen for #demonetisation in #India OK https://t.co/NEVZRCrTaz https://t.co/cKnXGvoN9c"""
2018-12-31 05:51:31,b'O #CityNaxal look this fantastic connection of BJP with Naxals \n#Demonetisation d biggest scam ever.\xe2\x80\xa6 https://t.co/9YsVu4BMgf'
2018-12-31 05:50:59,b'Champions of Change Management... The lighter side of Change Management. There are some champions of Change Managem\xe2\x80\xa6 https://t.co/PysxIep8dO'
2018-12-31 05:44:03,"b""#globalgoals History's 1st book of its kind:Was time chosen for #demonetisation in #India OK https://t.co/Mpy1JjBLvl https://t.co/U0AtWy74pr"""
2018-12-31 04:17:45,b'Close encounters with black money............\n#banking #economy #economics #blackmoney #Diwali #festival\xe2\x80\xa6 https://t.co/sLgIZGdaLh'
2018-12-31 04:16:03,"b""#USSR #cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/gI3ZyZ7sa1 https://t.co/TrM0nl4KqW"""
2018-12-31 04:00:23,b'Modi ji will go down in history as a leader who bet almost all his political capital in a wild gamble on #Demonetisation -  &amp; lost.'
2018-12-31 03:03:01,"b'Certain politicians\' offering to the general public is ""decisionism"", the idea that they are decisive as against th\xe2\x80\xa6 https://t.co/xAyo5f56ZU'"
2018-12-31 02:30:02,"b""#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/q8bXNNsf98 https://t.co/EVPAB7yKRo"""
2018-12-31 00:38:10,b'The biggest scam of India #Demonetisation happened but intellectuals like Milan will always look the other way.\n\nDo\xe2\x80\xa6 https://t.co/r6OXJjAdyV'
2018-12-31 00:32:37,"b'Thread by @seriousfunnyguy: ""When Paid Media, Liberals &amp;amp; Commies are bought by opposition to defeat a successfu\xe2\x80\xa6 https://t.co/b3ayign5fv'"
2018-12-30 21:56:07,"b'Modi checking out his retirement, Cellular Jail, abode post May 2019.\n\n#ChowkidaarChorHai #Demonetisation #Rafale #Andaman #Nicobar'"
2018-12-30 20:20:58,"b'Sharing his rationale for saying that #Demonetisation was the biggest #banking scam in his new book, Sinha said cur\xe2\x80\xa6 https://t.co/NsK1lLcKTy'"
2018-12-30 19:29:19,b'Watch at 10.30  @ShekharGupta personally defending Modi &amp; #Demonetisation .WTH? Is he a BKP spokie or a Journalist.\xe2\x80\xa6 https://t.co/l6oClYgIo0'
2018-12-30 19:14:39,b'Close encounters with black money............\n#banking #economy #economics #blackmoney #Diwali #festival\xe2\x80\xa6 https://t.co/JoBN3rbNSH'
2018-12-30 18:47:58,b'Nopes. #Demonetisation was purgatory. https://t.co/1BDkJdoMs4'
2018-12-30 17:51:55,b'@indianbishops This govt unfortunately does not believe in listening but dictating..\n\nOnly if they would have liste\xe2\x80\xa6 https://t.co/zKDGisFde6'
2018-12-30 17:48:32,b'Things Modi will never speak - -\n\n1.  #Demonetisation\n2. #Jasodaben\n3. #GujaratModel\n4. #RafaleDeal\n\n#ChowkidarHiChorHai'
2018-12-30 17:05:20,b'If #Demonetisation was successful your government should bring direct taxes down. Say 15 % for 10 lacs and above bu\xe2\x80\xa6 https://t.co/qcVx0JkVC8'
2018-12-30 15:59:54,"b""@kunalkamra88 #Demonetisation is a #Modi-made accident in which many dead. Modi's days as PM are numbered. After he\xe2\x80\xa6 https://t.co/AVQnj5ClSM"""
2018-12-30 15:32:01,"b""@RanjanaINC @RahulGandhi @INCIndia @MahilaCongress @sushmitadevmp @priyankac19 @rssurjewala You're absolutely corre\xe2\x80\xa6 https://t.co/54j5BYX7io"""
2018-12-30 15:19:17,"b'@Ram_Guha @ShashiTharoor There should be a detailed study on the negatives of #Demonetisation .\n\nAnd am sure the ""R\xe2\x80\xa6 https://t.co/t0mn0R8wZf'"
2018-12-30 15:11:18,b'@Ram_Guha @ShashiTharoor #Demonetisation rendered lot of illegally acquired cash useless.\n\nBecause of this some/man\xe2\x80\xa6 https://t.co/WJW3XkzPyW'
2018-12-30 14:51:03,b'Cash not in hand: The devastating effects of Demonetisation\n#ModiGovt #Demonetisation #demonetisationdisaster\xe2\x80\xa6 https://t.co/49wio8zNWO'
2018-12-30 14:46:42,b'Anyone can anonymously claim YOUR original content and steal YOUR revenue.\nhttps://t.co/M2aYzmgUxa\n#FixYoutubeCopyright #Demonetisation'
2018-12-30 14:45:00,"b""Part 2 | The 10 big #questions for #2019 : Here's a look at the most important issues plaguing different sectors in\xe2\x80\xa6 https://t.co/a5k4kHeYIV"""
2018-12-30 14:33:01,"b'Both in Modi\xe2\x80\x99s demonetisation &amp; Indira\xe2\x80\x99s Emergency, it was #Congress Votebank which suffered.\n\nDuring #Emergency: F\xe2\x80\xa6 https://t.co/OlGXk2CFVJ'"
2018-12-30 14:16:57,"b""Was #demonetisation even more painful than the invasion caused by Pt.  Nehru's delaying J&amp;K's accession into India\xe2\x80\xa6 https://t.co/H49JuEy7IK"""
2018-12-30 13:59:02,"b'In the failed #DeMonetisation , while corrupt officials &amp; business people, as well as criminals, said to have hoard\xe2\x80\xa6 https://t.co/JEe0LFsBzN'"
2018-12-30 13:43:48,b'Good he learnt from his #Demonetisation disaster. https://t.co/5FZpwDL6c1'
2018-12-30 13:02:29,b'@RakeshSinha01 @narendramodi Have u asked the same to any poor people who had to face hardships for the biggest fai\xe2\x80\xa6 https://t.co/pQyCVTt9Fh'
2018-12-30 12:52:57,b'Close encounters with black money............\n#banking #economy #economics #blackmoney #Diwali #festival\xe2\x80\xa6 https://t.co/1r3DDQPuTS'
2018-12-30 12:24:52,b'@Ram_Guha @ShashiTharoor The most awful and cruel act ever perpetrated by National Leaders of United India on its o\xe2\x80\xa6 https://t.co/CM2B2wWHar'
2018-12-30 12:22:41,b'@Ram_Guha @TVMohandasPai The most awful and cruel act ever perpetrated by National Leaders of United India on its o\xe2\x80\xa6 https://t.co/552YdRGA80'
2018-12-30 12:21:54,b'@AnthonySald @nehasamee11 @geetv79 Now calculate how much was lost by people rotting in queues for #DeMonetisation\xe2\x80\xa6 https://t.co/Dc8A5GK05f'
2018-12-30 11:53:28,b'You are absolutely right @sanjayuvacha . Many corrupt people think so too.\n@thevaibhavag @drnigam15\xe2\x80\xa6 https://t.co/F1394mWkYf'
2018-12-30 11:31:02,"b""#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/NEVZRCrTaz https://t.co/cKnXGvoN9c"""
2018-12-30 11:06:44,b'@SriAiyerRS @IndianExpress @PChidambaram_IN please surrender your illgotten money. You really know who lost the mos\xe2\x80\xa6 https://t.co/A4omQp0CCI'
2018-12-30 10:50:32,"b""@ndtv Let's spread #DeMonetisation #GST  #GDP #Rafale #unemployment #fuelhike #jumlas #RamMandir and list goes on ....."""
2018-12-30 10:33:19,"b'@Ram_Guha FYI, even old notes allowed to buy urea &amp; seeds for farmers. And  proactive govt took decisions daily as\xe2\x80\xa6 https://t.co/LGhVGV1EcO'"
2018-12-30 10:30:07,b'@ANI Hey girl the day u realise Modi is the reason behind #Rafale #Demonetisation #hajsubsidy #TripleTalaqBill #GST\xe2\x80\xa6 https://t.co/1z3BpQKktF'
2018-12-30 10:26:34,"b'After 5 years of wasted mandate, people will express their real #MannKiBaat in 2019 elections !\n#Demonetisation\xe2\x80\xa6 https://t.co/p4Vy3bKivk'"
2018-12-30 10:07:39,"b'&amp; Modi Ji offered every bank acc holder 15 lacs,promised petrol would be \xe2\x82\xb945pL,LPG would be cheaper,ONGC would redu\xe2\x80\xa6 https://t.co/fWMncwkxsC'"
2018-12-30 09:36:26,"b""Part 2 | The 10 big #questions for #2019 : Here's a look at the most important issues plaguing different sectors in\xe2\x80\xa6 https://t.co/E1IU66Bnr4"""
2018-12-30 09:22:43,b'This scum bag Sanghi at again. He conveniently forgot how under Modi cronies looted the banks and majority of such\xe2\x80\xa6 https://t.co/OaQ0yCkHHz'
2018-12-30 08:54:03,"b'@anu141 @subhashmittal @girishkuber One wonders why cards, online payments, and advance cheques were not offered /\xe2\x80\xa6 https://t.co/b07poJuTPX'"
2018-12-30 08:50:35,"b""I think it's highly preposterous to say so, or even think of comparing #Demonetisation with #Emergency.\nWhat makes\xe2\x80\xa6 https://t.co/eSbzey94gK"""
2018-12-30 07:35:07,b'@VPra52 Effects of #Demonetisation  .'
2018-12-30 07:21:43,b'#Demonetisation has two sides.\n\n-\n#demonetisationdisaster https://t.co/7QUxhi3tDH'
2018-12-30 07:19:38,b'@Ram_Guha @TVMohandasPai \xe2\x80\x9c..Modi\xe2\x80\x99s demonetisation runs neck to neck with Indira\xe2\x80\x99s Emergency as an act of wilful cru\xe2\x80\xa6 https://t.co/CXzvuq390D'
2018-12-30 07:14:35,"b'And he says he\xe2\x80\x99s not a Bhakt. Low-cost after GST, tallest statue for crows to poop on, demonetise the whole country\xe2\x80\xa6 https://t.co/MXtVt1SvXz'"
2018-12-30 06:57:08,"b""@TVMohandasPai @PrasenjitKBasu It's puerile attempting to grade blunders across vastly different times &amp; circumstan\xe2\x80\xa6 https://t.co/4bBYTGl6HH"""
2018-12-30 06:50:24,b'@Ram_Guha #DeMonetisation had made ur Political masters cash starved hence u hv to bark against Demonetization.Comm\xe2\x80\xa6 https://t.co/NYwmCc2ir1'
2018-12-30 06:48:52,b'@Ram_Guha @TVMohandasPai Only THUGS and TERRORISTS hv been crying foul against #Demonetisation.. and such purging i\xe2\x80\xa6 https://t.co/oDJ850dCJe'
2018-12-30 06:43:35,b'@jeenasingh5 @Subytweets #DeMonetisation proved that 2 years ago.'
2018-12-30 06:40:06,"b'For a party that has such a poor timing and implementation (#DeMonetisation, #GST etc), BJP has very conveniently s\xe2\x80\xa6 https://t.co/UYLmoXBXG4'"
2018-12-30 06:38:19,b'At least this loyal #Bhakt has the courage of the ignorant to even mention #DeMonetisation. His chief patron does n\xe2\x80\xa6 https://t.co/c97joXK1PY'
2018-12-30 06:35:07,b'After this... India needs to witness one more magnum opera called the #DeMonetisation n #GST ...where it destroyed\xe2\x80\xa6 https://t.co/S50N8cyhnQ'
2018-12-30 06:33:55,b'#RaisinaDebates | Problems that #Bhutanese traders face in bilateral trade and third country exports due to the int\xe2\x80\xa6 https://t.co/DEceyllfjb'
2018-12-30 06:33:45,b'You could try #demonetisation .. \n\nIt works.. \n@sgurumurthy \xf0\x9f\x98\x8e https://t.co/UHzsuGWg6Q'
2018-12-30 06:08:54,b'https://t.co/UcufBAj4kG\nClose encounters with black money............\n#banking #economy #economics #blackmoney\xe2\x80\xa6 https://t.co/rpe4LIRoS7'
2018-12-30 05:51:21,b'Champions of Change Management... The lighter side of Change Management. There are some champions of Change Managem\xe2\x80\xa6 https://t.co/UkdT8RmBEq'
2018-12-30 05:45:22,b'But sadly #bharattrustsmodi will be tenderness for playing a cruel joke on the Nation\n#DeMonetisation disaster\n#RBI\xe2\x80\xa6 https://t.co/wuaHcOTINv'
2018-12-30 05:27:12,b'@sanjayuvacha @SarahTitus0306 #Demonetisation was a honest attempt 2 clean up th system. Though it achieved many +v\xe2\x80\xa6 https://t.co/gKeqpy6zd1'
2018-12-30 05:12:11,b'@swatisingh1995 @ppbajpai  once in his show #masterstroke for @abpnewshindi mentioned that govt is providing corpor\xe2\x80\xa6 https://t.co/1l7y7mrGaV'
2018-12-30 03:38:33,b'Too biased article by @Ram_Guha on #DeMonetisation https://t.co/B7MMZcRI5n'
2018-12-30 03:22:52,b'During 50 days #Demonetisation who was caught with black money ? https://t.co/M3AriOAeNU'
2018-12-30 02:33:37,"b""@kaushikcbasu @meerasanyal #DeMonetisation and #Modi's waterloo"""
2018-12-30 02:30:33,"b'@pbhushan1 Loan waivers are lollipops, Cong cheated farmers: Modi just in case Jumla lollipop #DeMonetisation lolip\xe2\x80\xa6 https://t.co/pY9V3KQ3rk'"
2018-12-30 02:23:35,b'Why people complaining about #Demonetisation. !! The reason is simple \xe2\x80\x9cTHERE HAD #BLACK #MONEY \xe2\x80\x9c and there had to b\xe2\x80\xa6 https://t.co/OoNausmZ3Q'
2018-12-30 02:02:20,b'A #major financial event in India in recent times was \xe2\x80\x98#Demonetisation\xe2\x80\x99 which #adversely #affected the livelihoods\xe2\x80\xa6 https://t.co/OyBQ5hDYPo'
2018-12-30 01:22:05,b'@sachids96 @BJP4India @kanhaiyakumar My reaction to #DeMonetisation was that Modi ne kiya hain matlab kabada hi kiya hoga.'
2018-12-29 21:26:31,b'It is better to be an #AccidentalPrimeMinister than a Prime Minister who causes accidents like #DeMonetisation.\xe2\x80\xa6 https://t.co/tz0HGzqHuH'
2018-12-29 21:23:52,b'It is better to be an #AccidentalPrimeMinister than a Prime Minister who causes accidents like #DeMonetisation.\xe2\x80\xa6 https://t.co/uaIcKnYjdV'
2018-12-29 19:05:34,b'@Shehzad_Ind Why does your picture remind me of Anthony Weiner Former U.S. Congressman\xf0\x9f\xa7\x90\n#CongressMuktBharat\xe2\x80\xa6 https://t.co/3EDMguviT6'
2018-12-29 18:12:17,b'Demonic Prime Minister would be apt-from killings to #Demonetisation its been the most oppressive regime https://t.co/cRNevqi2V9'
2018-12-29 18:09:14,"b'The real, avoidable consequences of electing a man with a messiah complex. #Demonetisation https://t.co/AKtrsE1O0E'"
2018-12-29 18:00:00,"b'Economists all over the world have dug through the rich trove of data, and here\xe2\x80\x99s what they found about the monetar\xe2\x80\xa6 https://t.co/q9er4MEd5b'"
2018-12-29 17:52:19,"b'@pbhushan1 @basu_smarajit The interesting thing is even if - IF - the claim of 35 airports is true, then it just sh\xe2\x80\xa6 https://t.co/JAA2BYkQyg'"
2018-12-29 17:42:35,"b""@sakshijoshii I recon BJP doesn't need to do much to keep us embroiled into non issues so that we stop questioning\xe2\x80\xa6 https://t.co/pa0tH6vM3v"""
2018-12-29 16:10:47,"b'@sanjayuvacha #DeMonetisation was a big failure. Thinking was nice, but the system failed to implement.'"
2018-12-29 15:57:05,"b'@71719356aad5486 @suchetadalal @RBI @HDFC_Bank @HDFCBank_Cares Not just that, they want to force more people into t\xe2\x80\xa6 https://t.co/e6idNLyMDb'"
2018-12-29 15:33:11,"b'During UPA, Tax compliant middle class was bearing the brunt of paying for countries development.\n#Modi ensured tha\xe2\x80\xa6 https://t.co/gVhH2WcZr7'"
2018-12-29 15:18:44,"b'Addressing Booth functionaries of #Modakurichi Block in #Erode South Dist Cong today alongwith @EVKSElangovan Ji, s\xe2\x80\xa6 https://t.co/03IW0FSfnS'"
